X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
72.2,171.0,187.0,424.0,28.6,231.0,35.8,29.0,90.3,2330.0,1400.0,747.0
77.4,157.0,166.0,386.0,26.1,217.0,34.8,28.9,87.3,2180.0,1360.0,703.0
64.6,156.0,161.0,365.0,22.0,197.0,37.2,27.7,70.1,2000.0,1260.0,649.0
58.3,135.0,157.0,347.0,20.2,193.0,26.4,25.1,67.3,1900.0,1220.0,659.0
71.0,136.0,155.0,332.0,36.0,178.0,25.3,22.7,72.5,1960.0,1310.0,663.0
56.4,139.0,154.0,335.0,26.9,196.0,28.9,20.4,68.8,1890.0,1230.0,582.0
49.7,129.0,136.0,317.0,21.6,183.0,25.1,20.2,61.5,1740.0,1100.0,570.0
54.7,118.0,138.0,295.0,80.4,189.0,36.9,24.2,86.3,1940.0,1310.0,703.0
48.3,113.0,149.0,301.0,37.8,233.0,40.3,28.2,68.7,1960.0,1320.0,694.0
46.2,106.0,147.0,296.0,23.2,207.0,112.0,37.8,65.3,2040.0,1290.0,674.0
44.3,97.9,142.0,286.0,19.6,165.0,182.0,48.7,58.1,1970.0,1220.0,663.0
41.5,111.0,134.0,285.0,18.4,166.0,81.1,47.9,55.1,2010.0,1250.0,667.0
45.0,126.0,141.0,309.0,18.0,188.0,61.4,40.3,57.5,2060.0,1290.0,731.0
38.8,113.0,152.0,317.0,20.1,191.0,51.3,42.6,50.0,2030.0,1300.0,738.0
59.6,114.0,157.0,306.0,47.6,216.0,46.0,39.9,60.5,2060.0,1350.0,749.0
146.0,162.0,287.0,434.0,178.0,350.0,86.6,38.6,167.0,3170.0,2320.0,1070.0
168.0,292.0,284.0,622.0,162.0,514.0,171.0,50.2,136.0,3760.0,2500.0,867.0
110.0,277.0,236.0,698.0,149.0,581.0,112.0,59.8,103.0,3280.0,1810.0,675.0
112.0,214.0,192.0,516.0,153.0,531.0,81.8,51.8,195.0,3290.0,1720.0,659.0
94.2,247.0,201.0,554.0,128.0,506.0,82.2,42.3,191.0,3800.0,2300.0,584.0
67.6,194.0,157.0,465.0,73.8,454.0,61.1,42.8,101.0,2900.0,1490.0,550.0
58.8,161.0,147.0,390.0,64.2,358.0,57.3,39.4,79.4,2560.0,1350.0,519.0
202.0,231.0,274.0,466.0,89.5,316.0,96.4,55.1,153.0,2720.0,1690.0,678.0
118.0,272.0,222.0,650.0,66.9,368.0,75.6,76.5,91.9,2570.0,1540.0,594.0
80.0,202.0,155.0,485.0,39.9,306.0,57.3,66.1,73.3,2480.0,1330.0,510.0
61.5,166.0,141.0,382.0,23.2,278.0,49.5,53.1,65.6,2290.0,1190.0,483.0
55.7,150.0,137.0,327.0,20.3,236.0,44.7,43.8,59.1,2020.0,1100.0,478.0
50.2,143.0,133.0,322.0,19.2,225.0,41.8,40.9,54.8,1860.0,1080.0,526.0
46.5,120.0,133.0,287.0,17.9,208.0,37.5,36.0,52.0,1840.0,1100.0,543.0
44.7,116.0,134.0,295.0,20.9,204.0,36.3,34.7,49.1,1800.0,1080.0,562.0
40.4,93.9,134.0,280.0,33.7,215.0,33.9,35.0,54.1,1870.0,1150.0,567.0
36.3,97.2,99.7,243.0,29.1,206.0,32.4,33.5,47.8,1860.0,1160.0,581.0
34.1,102.0,99.1,235.0,19.5,185.0,30.0,30.3,43.0,1750.0,1100.0,567.0
59.6,117.0,123.0,255.0,40.2,197.0,28.4,29.3,57.2,1830.0,1230.0,671.0
45.2,113.0,132.0,286.0,42.3,215.0,31.5,30.2,45.6,1860.0,1290.0,658.0
38.0,94.3,130.0,261.0,26.7,213.0,29.9,29.4,38.2,1730.0,1130.0,601.0
43.0,99.6,131.0,257.0,18.2,210.0,27.5,28.2,40.3,1650.0,1060.0,600.0
65.5,126.0,132.0,285.0,26.5,196.0,27.0,27.1,53.7,1780.0,1210.0,615.0
55.4,128.0,128.0,293.0,22.7,204.0,29.3,27.9,44.1,1620.0,1050.0,510.0
63.0,131.0,112.0,279.0,22.3,180.0,30.1,30.2,64.0,1620.0,1040.0,475.0
86.1,141.0,119.0,287.0,23.6,175.0,30.0,34.9,81.3,1680.0,1100.0,408.0
61.1,138.0,129.0,302.0,20.0,188.0,35.2,41.4,53.9,1520.0,908.0,408.0
49.2,118.0,122.0,288.0,15.6,178.0,28.4,41.1,42.8,1470.0,864.0,400.0
40.9,104.0,95.9,243.0,15.1,157.0,26.8,33.3,37.2,1410.0,823.0,399.0
36.5,81.5,88.7,204.0,14.9,146.0,23.4,28.7,37.6,1320.0,785.0,392.0
34.2,73.0,77.6,182.0,16.0,145.0,21.9,26.8,35.4,1320.0,811.0,460.0
39.9,90.7,75.7,183.0,16.6,147.0,21.7,24.6,36.3,1340.0,857.0,446.0
51.1,118.0,104.0,249.0,17.8,166.0,23.5,29.1,33.8,1450.0,984.0,433.0
37.4,123.0,127.0,296.0,16.2,196.0,24.1,36.4,82.4,1520.0,1050.0,492.0
32.4,92.6,117.0,267.0,15.4,187.0,23.8,36.6,47.0,1520.0,958.0,475.0
29.6,88.0,105.0,229.0,15.7,155.0,23.4,31.3,37.5,1450.0,882.0,465.0
34.2,79.9,121.0,231.0,15.8,163.0,22.8,30.0,37.7,1420.0,896.0,462.0
31.6,73.7,117.0,230.0,15.3,142.0,22.1,28.5,33.7,1290.0,820.0,420.0
64.7,99.6,115.0,223.0,15.1,141.0,20.7,25.1,31.5,1260.0,777.0,399.0
41.6,112.0,114.0,278.0,15.3,158.0,22.2,24.3,36.9,1250.0,770.0,436.0
60.7,96.8,110.0,250.0,15.9,178.0,25.9,23.0,68.5,1420.0,915.0,459.0
122.0,159.0,135.0,313.0,18.7,206.0,30.9,24.4,106.0,1980.0,1380.0,551.0
75.7,185.0,160.0,430.0,14.7,235.0,25.5,24.3,78.1,1770.0,1130.0,475.0
56.4,136.0,133.0,363.0,15.4,229.0,24.1,23.8,55.1,1640.0,916.0,444.0
44.2,111.0,125.0,298.0,15.3,192.0,22.7,23.9,45.0,1570.0,853.0,399.0
101.0,202.0,151.0,411.0,39.8,187.0,31.3,26.1,86.1,2210.0,1450.0,633.0
84.8,202.0,148.0,404.0,50.3,212.0,26.0,25.3,80.5,2210.0,1420.0,602.0
70.9,181.0,137.0,394.0,56.9,216.0,29.5,25.6,69.4,2140.0,1340.0,570.0
64.1,156.0,130.0,347.0,53.4,215.0,27.0,26.5,58.7,1960.0,1200.0,520.0
58.4,144.0,130.0,327.0,41.5,248.0,26.9,27.1,54.4,1840.0,1090.0,474.0
52.9,138.0,131.0,310.0,29.5,212.0,25.7,26.7,56.9,1740.0,1030.0,433.0
53.9,133.0,104.0,298.0,20.7,190.0,24.8,24.9,55.3,1580.0,923.0,402.0
60.0,131.0,89.7,252.0,21.4,174.0,22.6,23.9,53.1,1510.0,891.0,385.0
66.1,143.0,85.0,259.0,18.6,174.0,22.3,23.0,57.3,1490.0,885.0,389.0
68.6,144.0,69.5,257.0,22.7,173.0,35.1,23.8,71.2,1640.0,1050.0,476.0
90.5,162.0,68.4,266.0,28.8,188.0,43.5,25.9,65.9,1670.0,1090.0,476.0
101.0,166.0,97.5,282.0,35.1,198.0,37.8,33.3,77.1,1660.0,1070.0,496.0
104.0,195.0,118.0,327.0,31.5,174.0,28.6,35.9,81.7,1750.0,1170.0,557.0
95.2,180.0,128.0,345.0,30.0,165.0,25.9,35.3,87.6,1820.0,1250.0,621.0
97.7,170.0,130.0,333.0,26.5,146.0,23.9,34.1,91.3,1980.0,1370.0,729.0
92.7,182.0,143.0,347.0,26.6,155.0,25.4,34.9,89.8,2180.0,1550.0,813.0
96.2,178.0,186.0,386.0,30.1,192.0,32.7,39.0,94.6,2360.0,1700.0,855.0
102.0,173.0,215.0,434.0,68.0,231.0,32.0,41.3,144.0,2650.0,1840.0,892.0
147.0,242.0,201.0,489.0,75.3,278.0,45.5,49.8,89.4,2500.0,1590.0,735.0
93.4,286.0,181.0,580.0,59.2,300.0,36.1,58.2,70.6,2370.0,1470.0,630.0
71.4,236.0,153.0,501.0,41.0,296.0,31.1,47.8,67.1,2380.0,1390.0,535.0
70.9,214.0,139.0,433.0,33.6,266.0,29.7,46.3,72.6,2280.0,1280.0,497.0
88.3,198.0,172.0,393.0,33.8,234.0,71.5,52.0,82.6,2250.0,1360.0,579.0
85.9,239.0,212.0,510.0,36.3,254.0,53.6,53.5,79.3,2390.0,1510.0,726.0
99.6,247.0,218.0,518.0,41.9,268.0,37.6,67.7,184.0,2840.0,1850.0,913.0
85.6,291.0,223.0,572.0,65.5,269.0,30.9,64.6,121.0,3210.0,2130.0,886.0
83.5,252.0,201.0,517.0,54.2,288.0,25.7,50.9,93.8,2850.0,1790.0,900.0
137.0,265.0,291.0,560.0,53.2,268.0,25.8,45.6,91.9,2930.0,1860.0,1010.0
160.0,362.0,298.0,724.0,54.9,252.0,32.7,47.1,86.9,2830.0,1800.0,896.0
214.0,396.0,328.0,799.0,85.4,277.0,31.6,41.2,117.0,3010.0,1900.0,978.0
249.0,454.0,405.0,884.0,218.0,311.0,37.3,54.7,272.0,3870.0,2740.0,1260.0
150.0,383.0,373.0,916.0,223.0,480.0,41.0,85.3,269.0,4480.0,3150.0,1070.0
119.0,311.0,250.0,730.0,165.0,605.0,43.3,76.9,156.0,4120.0,2510.0,831.0
114.0,287.0,294.0,603.0,120.0,531.0,31.9,62.6,126.0,3720.0,1940.0,816.0
167.0,362.0,318.0,759.0,115.0,525.0,30.3,52.2,141.0,3900.0,2420.0,925.0
118.0,356.0,264.0,794.0,118.0,541.0,42.0,49.9,124.0,3820.0,2420.0,920.0
95.0,280.0,236.0,647.0,89.3,447.0,34.3,43.6,88.3,3550.0,2080.0,821.0
86.1,263.0,226.0,568.0,64.2,389.0,30.2,40.7,78.3,3220.0,1850.0,888.0
80.4,242.0,210.0,522.0,48.5,341.0,28.2,34.9,72.9,3000.0,1770.0,934.0
105.0,236.0,249.0,502.0,44.4,317.0,25.9,32.6,87.2,2980.0,1910.0,1040.0
92.7,258.0,259.0,566.0,38.4,306.0,34.0,31.5,71.5,2970.0,2010.0,1060.0
93.7,253.0,273.0,575.0,68.0,300.0,33.7,40.8,138.0,2980.0,2100.0,1180.0
69.3,239.0,220.0,533.0,71.6,397.0,27.8,35.3,94.7,3250.0,2300.0,974.0
67.4,209.0,169.0,440.0,46.8,358.0,26.4,32.8,73.5,2730.0,1690.0,828.0
66.9,195.0,183.0,407.0,39.7,329.0,27.5,30.0,68.5,2640.0,1670.0,904.0
78.2,200.0,200.0,411.0,32.9,312.0,33.1,28.4,89.2,2750.0,1870.0,1000.0
64.4,195.0,196.0,436.0,31.4,308.0,31.6,26.3,63.4,2540.0,1700.0,949.0
96.0,193.0,210.0,401.0,34.5,283.0,26.4,25.2,67.5,2520.0,1670.0,965.0
162.0,256.0,320.0,535.0,78.4,286.0,25.5,26.8,211.0,3330.0,2440.0,1570.0
109.0,277.0,298.0,687.0,93.1,367.0,35.2,30.4,105.0,3660.0,2620.0,1160.0
89.0,244.0,191.0,515.0,71.3,364.0,39.2,34.6,79.1,3060.0,1870.0,890.0
80.9,265.0,178.0,509.0,58.0,346.0,36.1,38.6,69.3,3050.0,1910.0,851.0
66.7,209.0,150.0,431.0,40.3,319.0,35.3,38.6,61.1,2640.0,1560.0,795.0
64.1,183.0,148.0,384.0,34.5,302.0,25.9,36.9,62.1,2540.0,1480.0,837.0
120.0,193.0,178.0,378.0,81.9,297.0,27.1,31.7,105.0,2910.0,1930.0,948.0
92.4,229.0,206.0,479.0,84.2,387.0,28.3,31.6,69.5,2820.0,1800.0,782.0
66.8,195.0,154.0,428.0,49.7,356.0,26.4,29.9,59.8,2420.0,1420.0,635.0
59.0,166.0,131.0,345.0,38.6,299.0,22.9,28.3,56.9,2230.0,1280.0,575.0
52.6,156.0,130.0,331.0,25.8,264.0,21.4,27.1,55.6,2070.0,1210.0,610.0
52.4,146.0,128.0,307.0,23.2,254.0,19.3,25.2,52.1,1990.0,1210.0,674.0
48.5,143.0,129.0,301.0,21.0,241.0,19.6,24.6,50.2,1940.0,1180.0,648.0
43.4,133.0,127.0,284.0,17.9,215.0,19.1,24.0,49.1,1850.0,1140.0,603.0
38.3,132.0,110.0,267.0,17.5,206.0,20.5,24.0,48.8,1730.0,1090.0,571.0
36.5,120.0,94.7,243.0,16.7,197.0,24.4,23.1,40.3,1630.0,1040.0,540.0
35.4,121.0,108.0,239.0,16.8,188.0,19.2,21.8,34.1,1570.0,994.0,540.0
34.4,118.0,106.0,246.0,17.3,179.0,20.7,22.0,31.1,1560.0,1020.0,568.0
31.8,121.0,95.6,236.0,17.6,177.0,19.1,21.6,29.3,1540.0,1010.0,567.0
30.0,110.0,86.0,219.0,17.2,171.0,18.9,20.6,28.6,1480.0,952.0,541.0
29.6,101.0,83.2,207.0,16.1,169.0,20.6,20.8,28.8,1470.0,937.0,527.0
28.4,104.0,69.0,196.0,16.0,155.0,18.5,19.9,27.2,1400.0,887.0,501.0
28.7,109.0,70.6,184.0,17.7,146.0,16.9,18.3,27.6,1330.0,843.0,501.0
39.0,159.0,78.8,242.0,18.7,163.0,16.5,18.8,40.1,1360.0,874.0,534.0
77.1,170.0,100.0,297.0,21.2,213.0,19.0,21.7,38.2,1540.0,1020.0,593.0
54.8,251.0,119.0,436.0,21.3,211.0,23.6,19.3,38.3,1690.0,1110.0,676.0
37.7,178.0,118.0,367.0,17.3,202.0,24.7,21.1,30.6,1740.0,1080.0,553.0
32.7,138.0,100.0,302.0,16.6,185.0,20.2,19.7,28.0,1600.0,922.0,503.0
36.7,147.0,99.7,292.0,16.8,168.0,20.4,20.2,59.4,1680.0,1040.0,534.0
32.0,143.0,86.0,288.0,16.1,172.0,36.2,19.6,31.6,1470.0,866.0,471.0
52.3,138.0,101.0,266.0,16.6,171.0,28.1,22.9,38.9,1540.0,924.0,491.0
101.0,180.0,124.0,330.0,17.2,192.0,51.5,28.3,49.5,1740.0,1060.0,582.0
60.0,197.0,121.0,367.0,15.8,198.0,39.4,29.6,36.1,1670.0,1030.0,522.0
44.1,148.0,122.0,325.0,16.0,170.0,28.9,26.8,27.7,1550.0,875.0,502.0
61.1,138.0,108.0,290.0,15.7,151.0,24.1,24.2,30.9,1510.0,875.0,504.0
137.0,241.0,111.0,360.0,16.9,182.0,36.6,26.3,52.5,1700.0,1040.0,481.0
207.0,489.0,207.0,617.0,21.3,217.0,40.1,44.8,39.2,1630.0,947.0,518.0
242.0,655.0,347.0,942.0,68.4,306.0,57.3,66.6,118.0,2310.0,1220.0,611.0
164.0,608.0,330.0,1120.0,91.8,401.0,101.0,88.3,130.0,3270.0,1740.0,662.0
113.0,470.0,217.0,1110.0,64.0,491.0,74.3,83.7,96.5,3390.0,1640.0,600.0
81.4,336.0,159.0,824.0,31.1,425.0,46.8,64.9,65.0,3250.0,1450.0,533.0
62.2,274.0,142.0,613.0,20.8,346.0,37.5,48.1,49.4,3020.0,1330.0,505.0
53.3,239.0,133.0,509.0,23.8,325.0,34.1,41.3,41.5,2670.0,1210.0,493.0
44.2,230.0,125.0,468.0,25.5,313.0,32.1,40.0,48.7,2290.0,1080.0,416.0
202.0,192.0,98.9,275.0,65.9,202.0,37.3,22.4,174.0,1950.0,1370.0,473.0
455.0,517.0,243.0,651.0,83.0,308.0,35.9,26.1,199.0,2570.0,1880.0,643.0
254.0,546.0,236.0,949.0,110.0,430.0,37.2,31.2,209.0,3220.0,2280.0,615.0
130.0,337.0,202.0,832.0,59.6,482.0,33.6,33.7,104.0,2830.0,1630.0,427.0
90.9,250.0,154.0,561.0,41.4,392.0,29.8,34.2,78.0,2690.0,1410.0,357.0
73.6,217.0,132.0,461.0,33.6,328.0,26.5,29.4,64.0,2320.0,1180.0,295.0
61.6,178.0,128.0,401.0,28.0,266.0,21.1,25.6,57.9,1870.0,993.0,279.0
56.2,160.0,128.0,364.0,23.5,247.0,18.8,25.2,55.4,1680.0,928.0,319.0
53.1,149.0,126.0,348.0,18.2,209.0,19.5,22.6,56.4,1650.0,940.0,368.0
50.4,141.0,128.0,337.0,16.7,213.0,20.0,21.5,53.9,1650.0,964.0,422.0
48.5,158.0,126.0,356.0,16.3,216.0,21.2,24.3,61.0,1730.0,1040.0,445.0
44.0,133.0,108.0,340.0,15.6,213.0,21.1,24.5,71.9,1760.0,1070.0,455.0
40.1,128.0,109.0,322.0,14.9,203.0,18.7,22.2,55.5,1690.0,983.0,388.0
41.7,126.0,109.0,303.0,14.4,196.0,16.6,21.2,54.1,1610.0,919.0,406.0
39.7,116.0,108.0,278.0,14.1,181.0,17.4,20.8,51.4,1620.0,957.0,461.0
40.0,111.0,108.0,268.0,28.2,175.0,20.4,19.3,68.2,1600.0,964.0,503.0
48.7,108.0,110.0,255.0,27.6,221.0,19.3,20.1,70.1,1780.0,1130.0,477.0
37.9,114.0,101.0,269.0,17.7,180.0,15.1,19.0,47.4,1520.0,899.0,380.0
32.6,101.0,84.9,250.0,16.3,166.0,16.1,18.7,42.8,1410.0,837.0,394.0
31.9,96.6,85.7,225.0,15.2,158.0,14.4,18.5,38.4,1370.0,821.0,387.0
33.0,101.0,88.6,222.0,14.8,157.0,13.4,17.0,43.7,1350.0,821.0,423.0
31.7,97.5,89.1,222.0,15.0,170.0,18.8,19.1,37.7,1410.0,874.0,465.0
29.9,96.2,90.2,217.0,15.2,153.0,17.4,17.7,36.2,1390.0,859.0,458.0
27.3,91.5,89.0,208.0,15.3,134.0,16.2,17.1,33.4,1340.0,847.0,459.0
26.1,86.0,86.3,205.0,14.9,135.0,14.7,15.9,30.9,1290.0,816.0,453.0
24.9,79.2,69.8,184.0,14.8,120.0,14.3,17.0,29.6,1260.0,784.0,402.0
22.9,84.7,61.8,172.0,14.7,119.0,13.2,15.5,24.7,1170.0,722.0,375.0
22.1,80.7,66.3,171.0,14.8,122.0,9.4,16.4,26.5,1080.0,681.0,362.0
20.9,81.8,63.6,164.0,14.8,127.0,8.87,14.9,24.5,1160.0,692.0,394.0
20.4,76.9,57.5,164.0,14.6,124.0,9.65,14.0,24.2,1130.0,691.0,388.0
19.6,72.2,50.8,149.0,14.4,115.0,9.73,14.2,24.4,1130.0,691.0,405.0
18.2,71.8,51.2,145.0,13.8,118.0,9.36,11.9,24.1,1160.0,709.0,394.0
16.9,66.4,46.0,144.0,12.7,116.0,8.27,12.1,23.8,1070.0,678.0,361.0
16.6,66.0,45.1,144.0,12.4,109.0,7.4,11.9,23.5,1010.0,635.0,350.0
16.4,66.6,49.4,145.0,12.1,98.7,6.96,12.7,23.6,927.0,632.0,334.0
15.9,69.8,49.0,154.0,11.9,103.0,11.2,12.0,20.9,890.0,624.0,362.0
14.9,65.4,46.8,158.0,11.7,107.0,12.0,12.0,20.6,948.0,636.0,349.0
14.4,63.6,43.0,130.0,12.0,95.6,12.1,13.4,19.8,917.0,620.0,351.0
13.9,63.7,42.6,121.0,12.5,94.9,12.8,14.0,19.1,908.0,609.0,329.0
17.2,63.2,40.3,116.0,12.3,90.6,12.7,13.5,21.3,864.0,590.0,321.0
17.7,63.5,41.6,127.0,11.9,88.9,12.3,12.7,18.8,816.0,559.0,280.0
16.6,65.3,57.6,149.0,11.8,88.6,11.6,14.1,19.2,760.0,506.0,275.0
26.5,64.8,46.5,144.0,12.2,87.8,12.2,13.9,18.0,840.0,558.0,320.0
23.9,75.3,48.6,156.0,12.2,85.8,16.6,12.8,19.7,870.0,578.0,314.0
21.1,72.4,47.5,157.0,11.9,82.6,14.9,11.4,19.0,861.0,546.0,286.0
19.8,65.5,43.7,143.0,11.9,85.1,14.1,14.2,18.4,834.0,528.0,310.0
18.7,61.6,35.7,125.0,11.9,83.4,13.3,14.6,16.3,866.0,561.0,324.0
21.1,61.3,35.8,121.0,12.8,81.6,12.1,12.4,20.9,844.0,557.0,333.0
27.1,66.4,38.0,130.0,11.6,81.8,11.7,11.9,17.0,868.0,571.0,331.0
26.1,111.0,50.6,179.0,11.2,82.2,12.7,13.9,21.3,891.0,597.0,374.0
25.3,108.0,54.7,206.0,11.8,92.9,14.5,14.1,22.0,967.0,631.0,361.0
28.1,85.3,50.5,165.0,13.2,96.7,16.3,14.7,29.0,1010.0,643.0,369.0
51.3,115.0,73.0,203.0,14.0,105.0,17.0,19.1,39.4,1180.0,756.0,378.0
54.4,133.0,83.7,261.0,13.0,131.0,16.2,20.9,55.3,1230.0,794.0,343.0
43.8,119.0,90.3,249.0,11.5,117.0,14.8,17.6,46.7,1180.0,726.0,324.0
114.0,144.0,140.0,266.0,18.6,124.0,14.9,19.2,83.6,1380.0,894.0,406.0
135.0,319.0,245.0,521.0,14.8,179.0,31.5,22.8,63.4,1560.0,1010.0,389.0
79.1,271.0,177.0,584.0,17.1,180.0,49.2,31.7,65.8,1600.0,939.0,408.0
58.8,200.0,153.0,458.0,13.3,184.0,28.9,26.6,72.6,2010.0,1110.0,409.0
47.5,157.0,132.0,361.0,11.2,169.0,16.7,21.6,53.6,1760.0,956.0,365.0
38.1,124.0,121.0,304.0,10.4,153.0,14.1,19.7,37.2,1420.0,800.0,339.0
101.0,145.0,121.0,299.0,13.2,135.0,12.7,15.3,54.4,1230.0,768.0,389.0
76.8,204.0,122.0,393.0,12.5,170.0,12.8,18.4,58.2,1380.0,880.0,373.0
52.5,163.0,114.0,357.0,10.4,160.0,15.2,16.3,36.2,1350.0,754.0,327.0
41.5,133.0,103.0,312.0,10.9,136.0,13.5,16.7,40.4,1280.0,683.0,311.0
43.2,112.0,88.1,275.0,13.5,155.0,12.0,16.5,73.0,1430.0,826.0,341.0
34.2,111.0,79.6,251.0,11.8,148.0,11.6,15.9,62.6,1430.0,874.0,310.0
30.3,99.3,63.6,229.0,10.3,132.0,12.2,16.1,39.1,1200.0,688.0,273.0
28.5,101.0,52.6,204.0,9.59,120.0,11.8,17.0,33.1,1060.0,613.0,241.0
27.5,96.3,52.5,197.0,9.83,121.0,10.8,14.3,29.1,963.0,568.0,245.0
33.7,88.9,68.2,193.0,11.8,129.0,11.5,14.3,29.4,1030.0,626.0,284.0
81.1,126.0,87.0,250.0,19.0,132.0,12.0,13.7,54.7,1120.0,706.0,308.0
69.8,191.0,99.4,327.0,16.0,156.0,12.1,14.1,53.6,1170.0,732.0,313.0
49.0,154.0,99.3,316.0,12.1,150.0,11.6,14.8,41.2,1220.0,718.0,309.0
37.4,129.0,81.2,288.0,11.7,136.0,11.9,15.0,32.6,1240.0,694.0,280.0
31.6,115.0,67.2,235.0,12.0,121.0,13.5,16.9,28.3,1120.0,617.0,243.0
35.3,106.0,69.4,224.0,12.3,124.0,11.7,14.7,26.7,1040.0,576.0,259.0
51.2,105.0,86.4,229.0,14.6,122.0,11.3,14.1,47.3,1190.0,707.0,332.0
58.8,132.0,88.4,263.0,15.0,129.0,12.1,13.9,36.7,1220.0,753.0,326.0
50.5,136.0,88.9,272.0,15.2,154.0,12.2,14.6,34.4,1170.0,701.0,324.0
47.2,113.0,88.9,254.0,22.4,170.0,12.6,14.3,51.8,1310.0,761.0,332.0
40.3,109.0,83.1,248.0,21.3,160.0,12.6,14.2,97.2,1440.0,876.0,394.0
34.9,107.0,79.5,232.0,17.8,169.0,12.4,13.4,87.9,1740.0,1160.0,366.0
30.3,105.0,80.1,226.0,14.3,151.0,12.5,13.1,58.5,1350.0,840.0,296.0
27.5,95.5,71.5,210.0,14.2,146.0,12.9,12.4,41.9,1170.0,713.0,286.0
25.7,87.1,64.1,189.0,14.6,144.0,12.2,13.0,38.9,1120.0,680.0,276.0
24.6,82.3,59.2,172.0,14.6,140.0,11.1,12.4,32.1,1050.0,631.0,267.0
23.6,80.9,55.3,172.0,15.1,126.0,10.9,12.7,27.7,959.0,599.0,265.0
22.2,78.6,54.3,162.0,15.8,142.0,11.6,13.4,26.6,982.0,608.0,277.0
20.9,77.3,50.0,155.0,15.3,126.0,11.5,12.5,24.0,880.0,553.0,226.0
25.0,83.1,55.1,166.0,15.7,113.0,10.6,13.2,25.4,802.0,515.0,229.0
44.2,112.0,58.5,191.0,18.8,126.0,11.6,15.2,25.2,894.0,590.0,274.0
46.5,145.0,112.0,321.0,17.0,158.0,20.5,22.4,36.3,1620.0,1100.0,599.0
46.4,126.0,103.0,281.0,17.0,170.0,20.0,22.4,33.8,1520.0,987.0,573.0
46.5,123.0,98.3,266.0,17.1,158.0,19.3,21.6,32.5,1550.0,987.0,579.0
40.6,128.0,66.6,255.0,17.1,136.0,19.2,21.4,30.0,1460.0,957.0,533.0
35.9,117.0,51.3,222.0,17.2,131.0,18.9,22.4,30.6,1340.0,867.0,474.0
46.1,129.0,57.6,221.0,17.3,138.0,20.7,24.0,36.8,1280.0,825.0,433.0
47.3,127.0,78.5,242.0,17.4,160.0,32.8,25.8,37.7,1300.0,837.0,492.0
50.9,129.0,84.5,257.0,17.5,149.0,26.6,28.9,39.8,1420.0,950.0,531.0
51.5,127.0,82.6,250.0,17.3,126.0,21.8,28.3,38.9,1450.0,986.0,548.0
57.4,134.0,82.4,252.0,17.1,109.0,18.2,24.4,43.0,1520.0,1030.0,653.0
58.2,138.0,80.6,253.0,17.5,110.0,18.0,22.5,43.0,1720.0,1190.0,768.0
48.2,130.0,68.8,247.0,17.5,122.0,18.1,23.1,43.3,1790.0,1280.0,792.0
48.4,114.0,81.7,232.0,17.5,124.0,17.1,21.8,40.5,1750.0,1230.0,752.0
48.5,120.0,94.3,250.0,17.6,155.0,18.4,22.5,42.5,1850.0,1290.0,898.0
49.0,143.0,102.0,291.0,17.9,171.0,17.4,21.1,57.8,2160.0,1580.0,993.0
49.1,141.0,118.0,310.0,23.6,196.0,17.5,20.6,77.9,2220.0,1600.0,845.0
40.3,129.0,104.0,290.0,18.9,185.0,17.7,20.9,46.0,1960.0,1350.0,651.0
38.0,118.0,96.5,259.0,17.0,137.0,17.7,20.1,38.3,1690.0,1120.0,624.0
54.0,136.0,101.0,280.0,16.6,150.0,19.9,21.3,42.8,1710.0,1160.0,675.0
50.5,143.0,111.0,303.0,16.4,176.0,26.4,28.3,46.8,1750.0,1190.0,693.0
51.2,140.0,125.0,299.0,16.9,151.0,34.3,41.9,38.5,1780.0,1170.0,706.0
57.3,178.0,149.0,353.0,17.4,193.0,26.2,38.3,47.2,1910.0,1270.0,694.0
48.3,181.0,131.0,388.0,14.5,207.0,22.6,32.7,38.7,1940.0,1240.0,620.0
38.1,164.0,125.0,346.0,13.3,177.0,20.0,31.0,31.4,1800.0,1090.0,607.0
37.3,133.0,117.0,313.0,13.5,138.0,19.0,28.2,32.1,1670.0,1060.0,605.0
53.1,148.0,116.0,304.0,16.6,146.0,19.5,26.0,47.4,1840.0,1170.0,619.0
99.1,187.0,130.0,360.0,25.1,185.0,26.4,27.1,104.0,2340.0,1660.0,711.0
70.1,204.0,130.0,382.0,17.7,204.0,36.0,29.2,62.3,2120.0,1410.0,586.0
53.5,167.0,130.0,356.0,14.9,178.0,26.4,30.1,52.5,1870.0,1150.0,536.0
71.1,162.0,133.0,337.0,34.4,201.0,32.6,29.8,61.9,1860.0,1130.0,586.0
67.8,185.0,139.0,376.0,24.4,266.0,29.2,28.4,62.9,2070.0,1340.0,558.0
47.2,166.0,127.0,363.0,17.0,225.0,25.3,27.2,41.8,1800.0,1100.0,490.0
41.0,136.0,108.0,307.0,13.9,193.0,21.2,25.3,36.9,1680.0,1020.0,505.0
41.7,126.0,108.0,281.0,13.3,164.0,19.9,22.8,37.4,1670.0,1060.0,602.0
37.0,129.0,107.0,283.0,12.8,162.0,19.3,22.9,34.8,1730.0,1150.0,718.0
35.3,118.0,105.0,269.0,12.2,152.0,19.5,20.6,32.3,1740.0,1180.0,725.0
29.6,112.0,97.3,248.0,13.0,131.0,18.2,19.7,31.9,1640.0,1130.0,685.0
